address,unripeBeans
0x4432e64624F4c64633466655de3D5132ad407343,8025
0x448a549593020696455D9b5e25e0b0fB7a71201E,7509
0x44F57E6064A6dc13fdD709DE4a8dB1628c9EaceB,49526427
0x4588a155d63CFFC23b3321b4F99E8d34128B227a,254173
0x468325e9Ed9bbEF9e0B61F15BFfa3A349bf11719,6575
0x4694d4A6f9bf20A491b7A93F77f34Aec2Be86546,1
0x46aD7865CbaB5387BD24d8842a1C74c8C12D208a,1
0x46C4128981525aA446e02FFb2FF762F1D6A49170,1
0x46ED8A6431d461C96f498398aa1ff61FC3D5dB7c,1
0x473812413b6A8267C62aB76095463546C1F65Dc7,1
0x47534888bF089f0359DF380a1782214344095A5f,178386
0x47765838fACDeA8fda7D008f7c7cC8466CB1bDB8,3843
0x483CDC51a29Df38adeC82e1bb3f0AE197142a351,1
0x48493Cf5D4f5bbfe2a6a5498E1Da6aB1B00C7D39,1880718
0x484aaf6cf481DC921117Cb4B396a10db4934A063,4202
0x4857d1C4b89A046F834FD9F271b0A82f5159889b,1033504915
0x4868aF497acaf3B7B93978eBAFE3911b288ec404,250000000
0x48A2bC5DC9e3c5c0421E0483bF0648AaEE87daca,804
0x4950215d3cd07A71114F2dDDAFA1F845C2cD5360,8855
0x499dd900f800FD0A2eD300006000A57f00FA009b,1
0x49cE991352A44f7B50AF79b89a50db6289013633,1
0x49dfC7999be4e5c938a18676Aa11e96e3bF87ee8,300474256
0x49Efdfb20FD0d286a1060Fe5cF1AEE93d2301B81,3629032258
0x49F4ca97f0BBa39425A2975e1FfCcE2587A441B2,194241735
0x4ab746092Fb040DBd02a41DEEb2D6933057eEF13,583
0x4Aca0D5C138e811d6b74aF3940a724aa94c51C42,1302176731
0x4b47DCaE50D5A3dDfd8610Fc8D435b0f5943E300,1
0x4b9184dF8FA9f3Fc008fcdE7e7bbf7208eF5118d,100000000
0x4bf44E0c856d096B755D54CA1e9CFdc0115ED2e6,1
0x4C066d71A23A6fa90f2448f6eB0ca899f13b869a,1
0x4C19CB883A243D1F33a0dCdFA091bCba7Bf8e3dC,142148
0x4c22f22547855855B837b84cF5a73B4C875320cb,6712
0x4c37d0fdc655909cDF07404E5E001CdD0F7168Df,226971109
0x4c54BD629ACB1DaedB3349023a239b4923b8589b,155697
0x4CC19A7A359F2Ff54FF087F03B6887F436F08C11,2
0x4Cdc86fa95Ec2704f0849825f1F8b077deeD8d39,942000000
0x4CddfF23d036E15fe786508FfA39B27F73b4A01a,71
0x4CeD6205D981bDEB8F75DAAbAfF56Cb187281315,4539156
0x4d4a25125BDca5226EFEF9938d0597964d5561d9,53130
0x4DbA5CD287655CB9F3Abe810A59B3c7ac09b493e,5008
0x4dD06d3f05d573DB027459E8DC942e37249D71A8,213462266
0x4E30D913301a99175633601159553FF9a9287344,1
0x4F70FFDdAb3c60Ad12487b2906E3E46d8bC72970,1
0x4fD8fEA6B3749E5bB0F90B8B3a809d344B51b17b,1
0x50A5EcD4876E7Ff5e1a5C54A4f370C4c6F4047d8,11952663297
0x50c491ffDa25f9E472d467d60835468C522E7d3a,495690679
0x51001383C0283736664B0a81e383148aF7050890,7001
0x512E3Eb472D53Df71Db0252cb8dccD25cd05E9e9,8108
0x5136a9A5D077aE4247C7706b577F77153C32A01C,72
0x5164aEf3212841FB3479439Fe06C23cC48ce433f,3449
0x51869683791F9950B19145fDC0be0feDF743dd78,359093896
0x51bd1AAcb21df2056A214b4251542F738a2a76cc,3971
0x5270B883D12e6402a20675467e84364A2Eb542bF,6652
0x52EAa3345a9b68d3b5d52DA2fD47EbFc5ed11d4e,500000000
0x52F00b86cD0A23f03821aD2f9FA0C4741e692821,1
0x531516CA59544Bf8AB2451A072b6fA94AdF5a88c,3715913
0x53C0483B3D809c725f660F199B8B6a8a83B4c8Fe,4381941
0x542A94e6f4D9D15AaE550F7097d089f273E38f85,7257237
0x54CE05973cFadd3bbACf46497C08Fc6DAe156521,43452
0x5500aa1197f8B05D7cAA35138E22A7cf33F377D6,5239
0x550586FC064315b54af25024415786843131c8c1,4934836957
0x553114377d81bC47E316E238a5fE310D60a06418,1677853
0x5540D536A128F584A652aA2F82FF837BeE6f5790,2
0x558B202d7D87B290bDB7B82DFEd9dD82D4BB1ecF,2
0x55FD9Ab823d5c28128818Da3d2A2D144244406b2,1
0x563F036896c19C6f4287fbE69c10bb63FAC717D6,8000000000
0x575E1701fCa9D40c4534576fCec320CFe22Bc561,227
0x5767795b4eFbF06A40cb36181ac08f47CDB0fcEc,1
0x5775b780006cBaC39aA84432BC6157E11BC5f672,1
0x578BD31b74941eED1A0c924130FEf47181766a42,546499799
0x57F77dcA6208F27240Ab4959000a30b1D6D7c647,1
0x58024B6C1005dE40eAC2D4c06bC947ebf2a302Af,1
0x5812dF72f26aa7FF2Ad0065A48EC58f6A43252C4,16441
0x58509c1795770E1B4Cd6F9Fa25406ed92D013CEe,452796
0x5882aa5d97391Af0889dd4d16C3194e96A7Abe00,1
0x589b9549Dd7158f75BA43D8fCD25eFebb55F823F,35690455307
0x58e4e9D30Da309624c785069A99709b16276B196,5527620
0x59b0Bc0E790085A90D3EE4D0be139841C24aFaf8,379430
0x5a2c17CEbE721e6Abd167FD0EDF9d3CE4b176A5D,9990
0x5a57711B103c6039eaddC160B94c932d499c6736,5934
0x5ab404ab63831bFcf824F53B4ac3737b9d155d90,4338
0x5B0fD17be82d7b3DdB16018abd6b65510724e5d3,151878960
0x5B1B0349B3a668c75cc868801A39430684e3f36A,5273565158
0x5b38C0fFd431500EBa7c8a7932FF4892F7edA64e,2
0x5b45b0A5C1e3D570282bDdfe01B0465c1b332430,11521335370
0x5b9A2267a9e9B81FbF01ba10026fCB7B2F7304d3,8554
0x5bEe7135d309838166e62aCd74Db73ffb1D417c5,58
0x5c5bDAFc0ACe887B422BD123C49aEA89E5d00671,136561312
0x5C6cE0d90b085f29c089D054Ba816610a5d42371,1
0x5c9d09716404556646B0B4567Cb4621C18581f94,8654578940
0x5CE307dc1722Ac07d2F1D98D408c7cAf9ea76A16,1007
0x5D9183A638Eaa57a0f4034DdCaDC02DB4A305c2f,1
0x5de1F0BC895c27A0c1f7E20A74016E9aE3bC3B2b,61901890
0x5dfbB2344727462039eb18845a911C3396d91cf2,2511
0x5e4c21c30c968F1D1eE37c2701b99B193B89d3f3,1
0x5ea7ea516720a8F59C9d245E2E98bCA0B6DF7441,9097
0x5EBfAaa6E3A87a9404f4Cf95A239b5bECbFfabB2,43062421
0x5ec6bC92395bFE4dFb8F45cb129AC0c2F290F23d,257705
0x5f37479c76F16d94Afcc394b18Cf0727631d8F91,9798
0x5fB8BC92A53722d5f59E8E0602084707Ac314B2C,1
0x609A7742aCB183f5a365c2d40D80E0F30007a597,147340046
0x6108565786d03CFC962086a66ee4E8C69560ebe2,1
0x614D1D40e3b2b1601625E739bfe8Bdf85133B459,2316707
0x62289050DdF0f302cFDe7fc215f068738d510C2C,95
0x6266431213542Bb43beB87d59565d710bdf15c38,197
0x634118B21fbC1A53B0D7bcC2fcFa2E735a3B0200,15100000
0x63C2dc8AFEdB66c9C756834ee0570028933E919C,2
0x64298A72F4E3e23387EFc409fc424a3f17356fC4,2806
0x648fA93EA7f1820EF9291c3879B2E3C503e1AA61,22690255528
0x6609DFA1cb75d74f4fF39c8a5057bD111FBA5B22,1
0x664D448A984DAe1e829BF71e837faCd7b657EE10,1
0x6661b9b527F4Dad25a97ca4Fc9B29F90f0760cFF,538579
0x66e4c7e22667A6D80F0C726a160E5DeE9A37223C,1
0x66f049111958809841Bbe4b81c034Da2D953AA0c,9
0x671ec816F329ddc7c78137522Ea52e6FBC8decCD,2927754
0x6765e13B9d7Bfe31B2CaDD379e5962FC9Be51B64,1674543
0x67f843931a71A6511B15B3DcE04c7729Cf05eCB6,77
0x68575571E75D2CfA4222e0F8E7053F056EB91d6C,385519014
0x68781516d80eC9339ecDf5996DfBcafb8AfE8e22,4500000000
0x6887b5852847dD89d4C86dFAefaB5B0B236DCD8a,3233
0x6a51C6d4Eaa88A5F05A920CF92a1C976250711B4,972008439
0x6a93946254899A34FdcB7fBf92dfd2e4eC1399e7,878765169
0x6A9D63cBb02B6A7D5d09ce11D0a4b981Bb1A221d,1
0x6ab6828D97289c48C5E2eA59B8C5f99fffA1e3fd,128324713
0x6b99A6c6081068AA46a420FDB6CFbE906320Fa2D,1
0x6C01ec9622e50799d62ca076F2e2aa34DC840D5B,4616
0x6C8c8050a9C551B765aDBfe5bf02B8D8202Aa010,1
0x6ca3fB52498f02C85c48cF250f5972aDD97524A9,300000000
0x6CD83315e4c4bFdf95D4A8442927C018F328C9fe,8019223
0x6Dd407f05C032Ae2D5c1E666E4aA3570263b306f,1818
0x6E4f97af46F4F9fc2C863567a2429f3BfA034c7E,2176666667
0x6eec856e1661Fd6B2345380843c3603Dd7A6A94C,1
0x6F11CE836E5aD2117D69Aaa9295f172F554EA4C9,3984046461
0x6fa54cbFDc9D70829Ac9F110BB2B16D8c64fA91C,414958
0x6fbc6481358BF5F0AF4b187fa5318245Ce5a6906,9789
0x6Fe19A805dE17B43E971f1f0F6bA695968b2bF54,194350
0x6ff09a9A7af5fdC5754a732F5459E466b16452fa,41
0x706cf4Cc963e13fF6aDD75d3475dA00A27C8a565,2770
0x70c65accB3806917e0965C08A4a7D6c72F17651A,7207
0x718B2c8110412b0968F7Bfc97f8733d6E063D84e,270503
0x71ad3B3bAc0Ab729FE8961512C6D430f34A36A34,2664569316
0x71ed04D8ee385CB1A9a20d6664d6FBcE6D6d3537,2
0x71F9CCd68bf1f5F9b571f509E0765A04ca4fFad2,1
0x728897111210Dc78F311E8366297bc31ac8FA805,6012
0x72aEae04BF7746803dc0d7593928Cc6B68D2Ea6d,1
0x72ECeD3D01e8854b1f6D79d3c3a507244d6b770a,395986332
0x72f030d92ed78ED005E12f51D47F750ac72C3ce9,3980
0x730a5682f0048b7937455bDCb15f51CCA1814084,1
0x73C91af57C657DfD05a31DAcA7Bff1aEb5754629,1
0x7428eC5B1FAD2FFAdF855d0d2960b5D666d8e347,9449
0x7550f43a91579C7e6dBeEee5AA34E9Fa40Ce7F62,152959083
0x75AeE7D5E8f23f2a562a4A5c5e9370A945f47Cc7,32929958
0x75b3D92d34140b2A98397911BdED09eC70F5F58f,9285
0x75e4E9423E425D902D78e0f909BC8BDE7E86e38e,967272
0x75e6E04eB9BB5e4C1E8A57F3C6Eb89D7BfF63a14,1
0x764Bd4Feb72cB6962E8446e9798AceC8A3ac1658,3708
0x765E6Fbbe9434b5Fbaa97f59705e1a54390C0000,19423681040
0x76a014267b1D9e375D4A84554504E366C7De1167,1
0x76A63B4ffb5E4d342371e312eBe62078760E8589,173000000
0x77029090e07F7D144538C74cD3B7EcF674d82f62,1
0x774E9010cBbB1C5B07D6Dd443939305707Cc8dA7,1
0x777EA5d7A90D7895D4db96Fb35BC13f37A329EB0,38651974
0x7809792a0Ac72024Af361e0FC195B0066B25A76D,1
0x78b606B8D65498ab40c7F7995Fe83887238CC968,2298
0x794f3b2CA85B97e2A2Fe57Acc277E96F549C0188,50000000
0x7957d651D862c08D257b85Aa54a51006712fac0A,8483235
0x79645bfB4Ef32902F4ee436A23E4A10A50789e54,24273580464
0x79Af81df02789476F34E8dF5BAd9cb29fA57ad11,1
0x7A35147dCEE2db85E1407f08027F896b766364Ee,108203717897
0x7A6161927f483c8E0d979F0572dA1c6fa8897DE7,100000000
0x7a638C02BA703a6476e3F397e78c18F677803ef6,93163267
0x7b2366996A64effE1aF089fA64e9cf4361FddC6e,5651
0x7c4430695c5F17161CA34D12A023acEbD6e6D35e,418226
0x7c6236c2fBe586E0E8992160201635Db87B7E543,466400
0x7Ca44C05AA9fcb723741CBf8D5c837931c08971a,1
0x7CA6217b72B630A5fF23c725636Ec2daf385C524,477698
0x7Cc8880e3d74611e301fAaA5C8a05d3D8FCB3F18,6447
0x7cd222530d4D10E175c939F55c5dC394d51AaDaA,8831139
0x7Cf09D7A9A74f746EDcb06949B9d64bCd9D1604f,1
0x7D31bf47ddA62C185A057b4002f1235FC3c8ae82,2
0x7D6261b4F9e117964210A8EE3a741499679438a0,2
0x7D6de90cc5eFF4bEf577C928bed96c462c583d01,74141
0x7E860aBa712dAb899A00d1D30C7e05AC41FDF3f3,460391
0x7F81D5AF291481AFC4A9b5744286e7f49d20AFfF,1
0x7F91212b8403ae7A7eaBe88C8eAf98002f0A3bD3,1316
0x7fD4969BE7ff75E9E8cd3dea6911c54367F03774,1
0x7fFA930D3F4774a0ba1d1fBB5b26000BBb90cA70,3385
0x7fFadA80929a732f93D648D92cc4E052e2b9C4Aa,986734
0x8018564A1d746bd6d35b2c9F5b3afba7471F9Ba5,1985681789
0x80281D33B56231Ea95a5b8F61cfD91ca052C7B5A,549024870
0x813de8BE827a526C271e5226AF912441d3b63700,6613
0x81704Bce89289F64a4295134791848AaCd975311,140794939
0x81744feFDB94DE3A00DFE71623A63aB57BDED12E,1
0x8191A2e4721CA4f2f4533c3c12B628f141fF2c19,1
0x81F45F896D8854007fd6E7C892A894804F8aD3cb,1853
0x820A2943762236e27A3a2C6ea1024117518895a5,4361
0x821ACf4602B9D57Da21DEE0c3Db45e71143c0B45,1
0x8242Cb3B1A95b20fF8c55ba280ECC6534e56Cdfd,330078043
0x82610F2bbA3fC9b3207805b46E79F7db27C6af68,1
0x828920Ee37fcF523a920290Fb9e23B3386382497,3650
0x828E31517612208483C25Ba70e1cDC89d89987Df,16
0x82eEfC94a9364620dd207D51Bf01038947A06f83,1
0x8325D26d08DaBf644582D2a8da311D94DBD02A97,8812229
0x8342e88C58aA3E0a63B7cF94B6D56589fd19F751,50037982429
0x8369E7900fF2359BB36eF1c40A60E5F76373A6ED,1
0x838b1287523F8e1B8E5443941f374b418B2DB4Bc,1
0x83A758a6a24FE27312C1f8BDa7F3277993b64783,99437500
0x843f2C19bc6df9E32B482E2F9ad6C078001088b1,1
0x8450E3092b2c1C4AafD37cB6965cFCe03cd5fB6D,137361
0x8456f07Bed6156863C2020816063Be79E3bDAB88,1
0x84D990D0BE2f9BFe8430D71e8fe413A224f2B63e,1
0x85Eada0D605d905262687Ad74314bc95837dB4F9,995214702
0x85EE4299c926b92412DAde8f1E968f276d44c276,9
0x867DAa0A6728c5281bD8DaDA98894381290E058F,1
0x8687c54f8A431134cDE94Ae3782cB7cba9963D12,3640000000
0x86a2059273FA831334F57887A0834c056d7D93A5,52659438
0x86A41524CB61edd8B115A72Ad9735F8068996688,1
0x87061D42aE66a7A7c181b8664EA53780146fd0e7,7432
0x87316f7261E140273F5fC4162da578389070879F,8039391028
0x87376f16268A0b93055A6FbcBe94f093cb589B81,204
0x8798C5Add2c42cE8E773a3104d23CA36b10c8C15,1
0x88673cb5439fE3Ea7eaA633C2E02fb07284e0765,38147
0x88b007D55D545737436741691f965Ca066E19e7f,1
0x88b5c5F3EcdC3b7853fB9D24F32b9362D609EF5F,18789301
0x88b74128df7CB82eB7C2167e89946f83FFC907E9,510304
0x88FFF68c3ee825a7a59f20bFEA3C80D1aC09bef1,918211
0x8950D9117C136B29A9b1aE8cd38DB72226404243,1
0x895EDB1B773DBCB90BF56C3D4573Bae65A6398B1,109066975
0x897F27d11c2DD9F4E80770D33b681232e93e2B62,116901663
0x898a3Af0b87DD21c3DbFDbd58E800c4BDe16a153,1
0x8A733E7280776149c505447042e5e3125896c333,111090472
0x8A7f7C5b556B1298a74c0e89df46Eba117A2F6c1,42000000
0x8aC9DB9c51e0d077a2FA432868EaFd02d9142d53,4878280
0x8aFBe56240124e139204A8b7B9687159159a7532,908563585
0x8B79D14316cf2317C61b4Ab66448d0529E5Fc024,2089
0x8bA4B376f2979A53Bd89Ef971A5fC63046f6C3E5,1
0x8c1c2349a8FBF0Fb8f04600a27c88aA0129dbAaE,337444
0x8C93ea0DDaAa29b053e935Ff2AcD6D888272470b,1024118709
0x8d3D6458a80669Eb74726B2EB23B9169083a51F1,1
0x8E22B0945051f9ca957923490FffC42732A602bb,5439689659
0x8E41d0A4465Ed01E0941a31f254FcE0862d8c8C1,1
0x8f1076Ad980585af2B207bF4f81eB2334f025f9b,1
0x8FdD0CF22012a5FEcDbF77eF30d9e9834DC1bf0A,7971
0x8fE7261B58A691e40F7A21D38D27965E2d3AFd6E,8952
0x9008D19f58AAbD9eD0D60971565AA8510560ab41,291524996
0x90111E5EfF22fFE04c137C2ceb03bCD28A959b60,882169
0x90746A1393A772AF40c9F396b730a4fFd024bB63,244153356
0x90B113Cf662039394D28505f51f0B1B4678Cc3b5,704035597
0x90F15E09B8Fb5BC080B968170C638920Db3A3446,2
0x90Fe1AD4F312DCCE621389fc73A06dCcfD923211,925781
0x912Bf1C92e0A6D9c81dA5E8cDC86250b9c7D501b,42862425
0x912F852EB064C6cD74037B76987a8D4a8877F428,8771
0x91953b70d0861309f7D3A429A1CF82C8353132Be,6758
0x91e2127Ac041da6aC322b6492Fd8872D0860aFE9,103742
0x920ba6012447697b61b71480b05Bf965566D019D,1
0x923CC3D985cE69a254458001097012cb33FAb601,42888
0x9241089cf848cB30c6020EE25Cd6a2b28c626744,6272
0x9260ae742F44b7a2e9472f5C299aa0432B3502FA,2478
0x92aCE159E05d64AfcB6F574CB76CeCE8da0C91aB,1
0x92D29e49e9fD72AB2A620885Cc3f160274fA2B8b,1
0x9362c5f4fD3fA3989E88268fB3e0D69E9eeb1705,324094915
0x9383E26556018f0E14D8255C5020d58b3f480Dac,1
0x93b34d74a134b403450f993e3f2fb75B751fa3d6,1885621
0x93be7761f4C7153BC462a50f9Eb5eB424c39c2CD,1
0x93BfBA47375856Ca59FF5d920dbD16899836CF34,1
0x93d4E7442F62028ca0a44df7712c2d202dc214B9,35173845417
0x940476d877C2DBcC055D315707758860431494b0,1
0x947992B897642F19E921d73a3900914f2fC9AC36,5991
0x94BC010E232824Be9bab598cd46c3cbDB06Fa2a9,163193286
0x94d29Be06f423738f96A5E67A2627B4876098Cdc,2038
0x94fDfEA0f8E66f245D242796b735B6070D52F6dD,8124654
0x950E5BbDADf252609F49b2Cd45222cD3280F35d6,629092
0x95603220F8245535385037C3Cd9819ebCf818866,3
0x95D1C6ecb2951e3111333C987f8A0d939A9b7b09,2235
0x9664ca3827D81694aaf1b4C93891dE770A9340cf,2477
0x968E24C15a30d6Ff1B67f590c1c3A7fCeCb5C3fd,6954814
0x96c195F6643A3D797cb90cb6BA0Ae2776D51b5F3,80
0x96C53DBE55a62287ea4E53360635cAF1CCCE467d,1
0x96D4F9d8F23eadee78fc6824fc60b8c1CE578443,1
0x96D9eBF8c3440b91aD2b51bD5107A495ca0513E5,1
0x96e5aAcf14E93E6Bd747C403159526fa484F71dC,2128800000
0x97acbfFcAAdb2578602B539872d9AC5eB991761a,1
0x97E89f88407d375cCF90eC1B710B5A914eB784Af,3
0x97FDC50342C11A29Cc27F2799Cd87CcF395FE49A,1
0x9906F598d5472080e8aAEd5d33a3c54cE7Db3CBF,521414
0x9913DBA3ABcc837Ec9DABea34F49b3FbE431685a,7500000000
0x99e8845841BDe89e148663A6420a98C47e15EbCe,23547418081
0x9a3E11097F77c403C36Dd8761B8b7328A2cd6D0C,1
0x9A428d7491ec6A669C7fE93E1E331fe881e9746f,1
0x9b54ede44B624e057aA948308e0C10D91BFD59E6,9075
0x9BD25e549Ea9568569b132c1dc308eF3aEadC297,2950
0x9c176634A121A588F78B3E5Dc59e2382398a0C3C,1605
0x9c7871F95e0b98BF84B70ffF7550BfA4683c7a56,1
0x9c7ac7abbD3EC00E1d4b330C497529166db84f63,713142
0x9D3Ff6F8Da7a77A15926Fab609AD18963c8c461B,8339
0x9d6019484f10D28e6A9E9C2304B9B0eDcb9ac698,2
0x9d84C5da53999D226ac4800bEff4f97EE4946E99,159744620
0x9E97Ebb3BA5e751dcbD55260CE660cDc73dd3854,3237021441
0xA00776576Ce1749a9A75Ca5bB7C6aE259b518Ca8,8904078833
0xa0158E68588b1007B3bb1e8F8ea8a85cEE842896,130825044
0xA0Fc2753f42c4061EC37033ba26A179aD2BcaDfE,318821
0xA1006d0051a35b0000F961a8000000009eA8d2dB,240
0xa10FcA31A2Cb432C9Ac976779DC947CfDb003EF0,10086331
0xA14EDe51540df9d540CE6A9B5327bFDAfB2150e9,2865
0xA160ddd847200C5A0b86A2D4107dba56A6E3053b,1
0xA17Afbe564BAE46352d01eCdC52682ffdBB7EAdf,9365
0xA1c1E53D7304aAE853Ef491516aEdff207b69F9D,4358141
0xA256Aa181aF9046995aF92506498E31E620C747a,2
0xA27964F356C5c2D6e9007d316cBfb06E454EEB3C,1
0xa2c4435F208F9c9AdB6C15bB8DB5ABb86D0daeCc,1306315
0xa36B48545904789EbB6B898467F9506A54E9F052,1
0xA398A1a1208FFc963A640588AB03068E0a70b2d2,940642231
0xa3d63491abf28803116569058A263B1A407e66Fb,1
0xa405e822d1C3A8568c6B82Eb6e570FcA0136F802,514
0xA419489219dC5fA1ECeC3749dB45767Aa9F8e912,7098
0xA46Fe4a0b569E6253B8765FC7b67b08325f0cd5C,1
0xA4CBFcB9Ec8b109e63155655d9Fa91F0fdC7F669,184680911
0xa50a686BcFcdd1Eb5b052C6E22c370EA1153cC15,1
0xa569D7C014433DB04a895eD854B864e2E33EB0f0,1
0xA5Cc7F3c81681429b8e4Fc074847083446CfDb99,830286220
0xA6a0BEd0732c49Bd847b4B308DAAC15640f1eC6E,7802
0xa6A22bf9285F2B549CaA0A8A49EB7EA9dFd8D03E,98919350
0xa6b2876743D22A11d6941d84738Abda7669FcAcF,1
0xA73Bcfb3129B8350E02c05447fe1B30f677AeB7f,16927695515
0xa7b80091Cec94643794427Ef9b072e65BF93061B,1
0xa82240Bb0291A8Ef6e46a4f6B8ABF4737B0b5257,8090
0xA8B969a61d87504bcD884e15A782E8F330C60Eda,920000000
0xa8ecAf8745C56D5935c232D2c5b83B9CD3dE1f6a,1
0xA970FEEBCFbCCf89f9a15323e4feBb4D7cf20e34,1
0xA97C4418AB7f4c3fC33376D9A8954d18D8953910,663397
0xa9a01Cf812DA74e3100E1fb9B28224902D403ed7,8228
0xA9Ce5196181c0e1Eb196029FF27d61A45a0C0B2c,4322500000
0xAA420e97534aB55637957e868b658193b112A551,20754000000
0xAa4f23a13f25E88bA710243dD59305f382376252,1
0xAA790Bd825503b2007Ad11FAFF05978645A92a2C,138785480035
0xab557f77Ef6d758A18DF60AcfaCB1d5feE4C09c2,8195
0xAB9497dE5d2D768Ca9D65C4eFb19b538927F6732,126647956
0xABC508DdA7517F195e416d77C822A4861961947a,1001964
0xaBcB8BBDe9cbB670F53de7aBA42cf4143dC5E552,7740
0xAcdceB490C614fA827C4f20710ee38E6b27d0EB2,390481
0xaD42A3C9bFB1C3549C872e2AD05da79c3781f40B,444
0xaD97723418aef1061Fc9EBBd04CCFB119734b176,3174
0xAdCC57A64Dfe3f67800644711BEA6d2572dA32da,119614745
0xAE7861C80D03826837A50b45aecF11eC677f6586,1
0xaef4842A2C6f44ed2D8C4BFf94451126D79A065E,100000000
0xaf7B5d7f84b7DD6b960aC6aDF2D763DD49686992,1
0xAFA2137602A8FA29Ae81D2F9d1357F1358c3E758,625007216
0xafaAa25675447563a093BFae2d3Db5662ADf9593,1
0xaff56375f84a49Af2427c386c9c59895a4841DCB,1
0xB06fF7d5560f213937fC723CC65366415B7821bd,9583
0xb0aA8bDDE2657dd1B7BA892d4dbdfAd7da4C3704,250000000
0xB14d2eEf8df1a3C51C2c1859e10324efb58c96b6,9962
0xb1720612D0131839DC489fCf20398Ea925282fCa,3827819
0xB1794ae7649C969BFA7C1c798FD90357f4224dC0,1573124
