address,unripeBeans
0xb1821263a27069c37AD6c042950c7BA59A7c8eC2,5581
0xb28A6de906d72b2C52A7F7D2496D2DBa2B8D02E2,147966498
0xb319c06c96F676110AcC674a2B608ddb3117f43B,54867
0xB34E6A3e475eA55A71c3f2272Ba84c0044397568,322053
0xb3F3658bF332ba6c9c0Cc5bc1201cABA7ada819B,30920383340
0xB3fCD22ffD34D75C979D49E2E5fb3a3405644831,1
0xB406e0817EE66AD8c9d8389bb94b4ED50c101431,1
0xb4215b0781cf49817Dc31fe8A189c5f6EBEB2E88,1
0xB4310C2CAFdE76E1A0F09B01195435F4A630D48f,2152037
0xB4670077B4D680595B15872d79dEe61Ffcb8b15d,30621
0xB4a91ac1D081573a0a3EbE9C2c06827D6D7037e3,986
0xB4B04564f56f4795EA4e14d566aF78dA54a99980,157670
0xb54f4f12c886277eeF6E34B7e1c12C4647b820B2,1
0xB5cc8B38317F80360EF2c90AE1D115a831A2DFa2,1
0xb63050875231622e99cd8eF32360f9c7084e50a7,1503268
0xb7ab3f0667eFF5e2299d39C23Aa0C956e8982235,691800000000
0xB7d691867E549C7C54C559B7fc93965403AC65dF,1
0xB81D739df194fA589e244C7FF5a15E5C04978D0D,176
0xB899183a31501d3641E6a2Ab210c857b8923C800,3000000000
0xb8C78C587B6c460DC57F416F54b279A722867907,2103
0xb9488BB4f6b57093eAa9a0cf0D722Ed61E8039aC,1
0xb95A01D3B437c57631231bF995ca65678764b2E8,9428
0xB9A485811c6564F097fe832eC0F0AA6281997c7c,9982
0xb9BEBaEE7F9029eD936De59bEa6d759F245aD786,22157481
0xbA9d7BDc69d77b15427346D30796e0353Fa245DC,1
0xBb02C110452Ae7aB8eb369b77Ad65bB6C18B4361,3311
0xBB8772b75E93204dE7462f19100F7e17C43b263d,9676
0xBbAf0A1CB78E8Ae403244108fbdd0935C201b3Ca,77123332
0xBBd0035918b59Ba77f4F0002592b2E4726055659,1063
0xbC07B76e4C63E7B91c6E0395312D88D20449b106,1
0xbC147973709A9f8F25B5f45021CAb1EA030D3885,267522
0xbc2266159a68862B44e88f72687330a4a9760D00,143845042
0xBC9209c917069891F92D36B5E7e29DCaC5E1D5A2,2257549
0xbCC44956d70536bed17C146a4D9E66261BB701DD,6412793526
0xbcC7f6355bc08f6b7d3a41322CE4627118314763,14
0xBd01F3494FF4f5b6ACa5689CC6220E68d684F146,1
0xbd0D7F2115C73576464689883Ce7257A3b4D8eC4,2
0xbD50a98a99438325067302D987ccebA3C7a8a296,1
0xbe7395d579cBa0E3d7813334Ff5e2d3CFe1311Ba,8
0xBe9E8Ec25866B21bA34e97b9393BCabBcB4A5C86,789
0xbefD31181229b7D34532344E38899e0fEa750818,1274965
0xBefE4f86F189C1c817446B71EB6aC90e3cb68E60,100000000
0xBf3f6477Dbd514Ef85b7D3eC6ac2205Fd0962039,1
0xBf68f1CE39Ed3BD9B20944260AA678bB934D164b,3637
0xBF8AfA76BcC2f7Fee2F3b358571F426a698E5edD,3029214618
0xBFc87CaD2f664d4EecAbCCA45cF1407201353978,782711
0xC09dc9d451D051d63DDef9A4f4365fBfAC65a22B,2
0xc1146f4A68538a35f70c70434313FeF3C4456C33,1436229
0xC13D06194E149Ea53f6c823d9446b100eED37042,672
0xc16Aa2E25F2868fea5C33E6A0b276dcE7EE1eE47,4553
0xc18BAB9f644187505F391E394768949793e9894f,323576439
0xc19447d62b924eFC029278d2e80db587944BbcD7,1
0xC19cF05F28BD4fd58E427a60EC9416d73B6d6c57,14928532854
0xC1CeDc9707cAA9869Dca060FCF90054eA8571E42,1
0xc1d1f253E40d2796Fb652f9494F2Cee8255A0a4F,1
0xC1E03E7f928083AcaC4FEd410cB0963bA61c8E0d,3503846
0xc22846cf4ACc22f38746792f59F319b216E3F338,1
0xc2352B1bb2115074B4C13a529B2C221E118D9817,2739
0xc240D9f8d38F2bE93900C5e5D1Acc10D2CC7AbAc,600000000
0xc265FD59095B56B53442326Dd1059A7F8775ad0E,65000000000
0xC2820F702Ef0fBd8842c5CE8A4FCAC5315593732,1
0xc31eD6608Afb1F7ABd8a4EE524793F60876b5b66,1
0xC3391169cbbaa16B86c625b0305CfdF0CCbba40F,1369600757
0xc42593f89D4B6647Bff86fa309C72D5e93a9405c,50000000
0xC4FF293174198e9AeB8f655673100EeEDcbBFb1a,400000000
0xC51feFB9eF83f2D300448b22Db6fac032F96DF3F,2
0xC52A0B002ac4E62bE0d269A948e55D126a48C767,80971
0xC5581F1aE61E34391824779D505Ca127a4566737,1
0xC56725DE9274E17847db0E45c1DA36E46A7e197F,1
0xC5f9a15832745b00b8fFCD4F2b6857999C725aC0,1
0xc5FB51E68d2753Fd484b7f99a13C8E746720C6aC,1
0xC64d472Cc19c2A9Fae649eC2DcDcff87ca94F7De,470
0xC6AC7c7aCabc3585cfE16478fd4D22C1E8dC3c57,2
0xC6e76A8CA58b58A72116d73256990F6B54EDC096,1
0xc73E258784A41D10eE5823C12e97806551bc8eeC,561084
0xC76d7eb6B13a8aDC5E93da2bD1ae4309806757c6,6631
0xc7f1916b741A7966Bd65144cb2B0Ba9eD1B29984,1
0xC8292ebB037E9da0a0Ecfd5e81C45A1971DcF9F1,1
0xC849A498B4D98c80dfbC1A24F35EF234A9BA05D5,22311
0xc84C19Bbf07d0CB7CC430fC3C51173c4ACD5dD9D,5030
0xC85B16C4Da8d63125eCc2558938d7eF4D47EEb40,2705111
0xC8801FFAaA9DfCce7299e7B4Eb616741EA01F5DE,8415
0xC95186f04B68cfec0D9F585D08C3b5697C858fe0,100000000
0xc95Fe87a9D376FA1629848E22B7d2726529a2921,1
0xC9691Cc21D99a0C3f52A41673C29F71906b13a0D,6104293
0xc99C07a3deD982ac5DF8f6B17677874EC57A54Ee,50000000
0xcA210D9D38247495886a99034DdFF2d3312DA4e3,7
0xCA754d7Fc19e0c3cD56375c584aB9E61443a276d,8008
0xCB218f2638185d13758592f87A0A9732A83f29f5,166274699
0xCba1A275e2D858EcffaF7a87F606f74B719a8A93,3911
0xCBbdcE7E539916630936453dfBd1CBCb82d414BF,6474
0xCbD6b0DeE49EeA88a3343Ff4E5a2423586B4C1D6,8060576
0xcbFd8F36E763be77097701350137867986B605aC,97895858
0xcc23CE3C69317EB40d125001D7c325b36e6d4357,98223056
0xcc2596D30702141f438c3d8bE8Bb9f81A9a4526C,1
0xcC4804885733e8668Da3b3FB25537ed0E4DFAdF2,146171177
0xCC65fA278B917042822538c44ba10AD646824026,3010807
0xccF24a88a98312a508945aa0C7179C446FA43980,20380563
0xcD181ad6f06cF7d0393D075242E9348dB027d62b,1
0xcd323d75aF5087a45c12229f64e1ef9fb8aAF143,7952682
0xcE0218C4fB63Ee56ddDbe85F0ECA06c6f996Ead6,9919696544
0xCeB15131d3C0Adcffbfe229868b338FF24eD338A,4133000000
0xCeE29290c6DDa832898bA707eE9D40B311181b9A,1
0xcEf5A94Bb413c8039B490Ef627e20D16db2fFCC3,690218556
0xCfCdCdE4D1c654eD980B4B3f6ff782194b3Aa666,1
0xd0fA4e10b39f3aC9c95deA8151F90b20c497d187,10664522666
0xd116EC51cEd0a7A49BEA6555f90872752448D8Bc,29161113
0xD1818A80DAc94Fa1dB124B9B1A1BB71Dc20f228d,1
0xD2594436a220e90495cb3066b24d37A8252Fac0c,1
0xD286064cc27514B914BAB0F2FaD2E1a89A91F314,1
0xD2bd78E6e96c98265725f02cEbC35232308c5031,814445
0xD2F1BBfbC68c79F9D931C1fAD62933044F8f72c8,1
0xd2F2f6b0F48e7a12496D8C9f7A2C18e6b76e49e0,1
0xd30eB4f27aCac4d903a92A12a29f3fe758A6849c,4484
0xD32FBBd463DED23a44Fee49Fe2FA5979418945FA,10851
0xD360EcB91406717Ad13C4fae757b69B417E2Af6b,1
0xd3FeeDc8E702A9F191737c0482b685b74Be48CFa,4327
0xd45aCCF4512AF9cEAC4c3ab0e770F54212CDF9Ac,625121375
0xd480B92941CBe5CeAA56fecED93CED8B76E59615,149993691
0xd4BB9cc352AB9b8965A87Bde35508695B09d40fb,893688
0xD4Da752Db1C3fafbF17456D6aA4a6CE1259372a8,1
0xd53Adf794E2915b4F414BE1AB2282cA8DA56dCfD,1
0xD567BEdb9EAe1DB39f0e704B79dF6dF7f846B9B0,1
0xd5d9aC9C658560071c66385E97c7387E7aeeB916,1
0xd67acdDB195E31AD9E09F2cBc8d7F7891A6d44BF,276
0xD683B78e988BA4bdb9Fa0E2012C4C36B7cC96aaD,44
0xD71dB81bE94cbA42A39ad7171B36dB67b9B464c6,1
0xD73d566e1424674C12F1D45aEA023C419e6EfeF5,71013678
0xd742f773C69eB8bc3BE9eB8452aab0565d80e746,4148
0xd7748567c0ad116Cf84b70Ec52eBD4f6A7c346FD,1
0xD7Fca6b7F0dD2C18E85a77b18a5e7aa6E1EBB445,1
0xD8711e8BdeCe3e95baAdbDBf7a21a73ba3471b7f,35459
0xD8c84eaC995150662CC052E6ac76Ec184fcF1122,11215874
0xd8D219cdc59e087925B8Bb0aCA688Fd252C4315E,24491645
0xD8E7f213956d19d5eE7df4c9B00eE3F5D3DC79B2,1
0xD9437bd9becC57b2A152E3680aD3d675ed5b14b9,430919925
0xD970Ba10ED5E88b678cd39FA37DaA765F6948733,1
0xdb4f969Eb7904A6ddf5528AE8d0E85F857991CFd,4546
0xdB4fBc231F1D2b3B4c3d9e1602C895806fb06278,1
0xdB744A5853A0a8A81FeeDB4eFD5f69F0de6825ff,490
0xdbB311A1A4f1c02989593Ca70BA6e75300F9F12D,119360000000
0xDC27b4a65F214743d68BEf4ba2004D4cCD6d7F65,272602
0xdC421f6599E483E98C460694Bb5B04bfB42FfDdb,372070
0xDC5d7233CeC5C6A543A7837bb0202449bc35b01B,57989
0xdc6C276D357e82C7D38D73061CEeD2e33990E5bC,8685082
0xdD9f24EfC84D93deeF3c8745c837ab63E80Abd27,116127823
0xDe06264c6746b5A994F7499012EC9feC181D01E5,7563
0xdE33e58F056FF0f23be3EF83Ab6E1e0bEC95506f,1
0xDEA221515cCe76dC4454B68c4918603DfFa12F31,800559147
0xDEA7BE57c300Cfd394A9FA91b477D7127b01538e,6916
0xdfb92A9d77205e2897D76C47847897B41B44c025,103967577
0xE113E7B1E8Ecd07973EA40978aED520241d17f27,459064867
0xe16CDF494e2BA063909b3073c68Bf57d869EfCd6,6859
0xE1e98eAe1e00E692D77060237002a519E7e60b60,2339043101
0xe249d1bE97f4A716CDE0D7C5B6b682F491621C41,4320000000
0xE2EdD6Ba259A7a7543e76df6F3Eab80154Ff7982,257039
0xE3b2fC5a80B80C8F668484171D7395e3fDE76670,6579
0xe3cd19FAbC17bA4b3D11341Aa06b6f245DE3f9A6,1
0xe43e06794069FeF7A93c1Ab5ef918CfC65e86E00,1708
0xE4452Cb39ad3Faa39434b9D768677B34Dc90D5dc,6250000000
0xe496c05e5E2a669cc60ab70572776ee22CA17F03,3940
0xe4BF6E1967D7bc0Bd5E2C767c3A2CCAdf23446df,1
0xe596607344348723Aa3E9a1A8551577dcCa6c5b5,1950
0xe63d1e4b80cF3B2ebcEC1175083D9266aEadf3A3,150003592
0xe6a54e967ECB4E1e4b202678aED4918B5c492926,1651
0xe6a6eE4196D361ec4F6D587C7EbE20C50667fB39,42000000
0xE79cCABDbF2AA68fDae8D7Fc39654A62b07e12e3,1503250000
0xe7BaF7Af12E6b18c8cdd32292c6F06840cF71442,1088
0xe83120C1D336896De42dEa2f5fD58Fef1b6b9934,1
0xE874946c5876E5e6a9Fbc1e17DB759e06E3B3ffe,4134
0xe886eCE8dEA22C64592E16CE9c6060C354e0cB46,1
0xe88a280b0434f0523c99455D2d6FB0E2E5BE088C,6342
0xe8F65bFf630a1102e45C53D89183040a2Da27D36,5474
0xE90f8A0df275911A3c4fe561dCa300DF374E5428,282951
0xE95523f9fd968C64039538c2A4a0AD43a4904D15,29155
0xe9886487879Cf286a7a212C8CFe5A9a948ea1649,1
0xe9c6f6D44C546CdD54231e673Ba8b612972cdD07,2315
0xe9F55fF0Ce2c086a02154E18d10696026aFC0E63,173086
0xEAfD738c06C9cA5f1c443f45033A59d34737af2d,17
0xEC9F16FAacD809ED3EC90D22C92cE84C5C115FAC,788662109
0xEd8440f3476073DF5077b5F97d34556fBd6c1AEA,1
0xeE55F7F410487965aCDC4543DDcE241E299032A4,1
0xeE7840DAC7C3ec2cCDe49517fd3952e349997aB5,2
0xeEA71D769BE2028A276BBb5210eD87d2962E1bAD,1
0xEEb07cbca1a7F360FA8a6Bff4ac6f1eF47bbb8a1,1
0xEef86c2E49E11345F1a693675dF9a38f7d880C8F,44975655
0xef5939492958abb8488ce5A5C68D61Ac29C07732,4223245985
0xeF6c4192C8530A2502e153bDc2256dD72AB445e4,78341
0xef7ad5c1b7F18382176BCA305256b3766cE86007,50000000
0xEfa4c696Ea2505ec038c9dDC849b1bf817d7f69d,1
0xefD09Cc91a34659B4Da25bc22Bd0D1380cBC47Ec,22059802
0xF03C8c6A6aE736AB7089ffe1BbFF5428ec44d91C,1000001
0xf115d93A31e79ccA4697B9683c856326E0BeD3c3,246154267
0xF1349Aa788121306c54109DB01abD5eB2f951ca0,1263081479
0xf13F7bF69a5E57Ea3367222C65DD3380096d3FBF,48
0xf1db5C88Ac2b757e8B33F2E58E19CC55b3039898,696
0xf1FCeD5B0475a935b49B95786aDBDA2d40794D2d,399463
0xf25ba658b15A49D66b5b414F7718c2E579950aac,1
0xF269a21A2440224DD5B9dACB4e0759eCAC1E7eF5,1
0xf287893Cd86b5f13c3a602f3C75B48E1b1aD5b0f,28661614
0xf28E9401310E13Cfd3ae0A9AF083af9101069453,2640990203
0xf2d47e78dEA8E0F96902C85902323d2a2012b0c0,1893551014
0xF3659FA421DdC3517D7A37370a727C717Ce7855e,1
0xF38762504B458dC12E404Ac42B5ab618A7c4c78A,1
0xf39B2C3D35B9bC51C332151D76f236426cF87bBB,765326
0xF4003979abEbEf7dEdCE0FcB0A8064617ba1cb6c,1
0xf4b785ef2c10D5662A053043E362e7E74E14A206,38249
0xf50c00cb5547f53BE3843381aC3427b32b9C3F07,96311
0xF54fCb4859f10019AEdaB0eBc4BB8C5C99591666,49
0xF58c02C8aD9D6C436246ca124F43c690368bBdfE,1
0xF62405e188Bb9629eD623d60B7c70dCc4e2ABd81,262405
0xf662972FF1a9D77DcdfBa640c1D01Fa9d6E4Fb73,4809
0xf679A24BBF27c79dB5148a4908488fA01ed51625,1
0xF6aaEdc61221A551fDaA0C6BD18626d637f4E99D,1
0xf6cCa4d94772Fff831bf3a250A29dE413d304Fc5,72915448
0xF6f6d531ed0f7fa18cae2C73b21aa853c765c4d8,1
0xf6FbDeCb1193f6b15659cE747bfC561E06f1214a,2070
0xf719550e63911E1Fa672d7886AA6c0110532A763,980428253
0xF73FE15cFB88ea3C7f301F16adE3c02564ACa407,1
0xF75f9a658E00B5FC55De9D23cf0B1183B23640C6,507534159
0xf7acc9E4E4F82300b9A92Bc4D539C7928c23233B,6921
0xF7d4699Bb387bC4152855fcd22A1031511C6e9b6,1
0xf80cDe9FBB874500E8932de19B374Ab473E7d207,16474030
0xf81AC7c4Ef437ea0A10f563CC0906B7849733465,478990864
0xf8d5708b32616b6c85c97F5a9c344e6B7076fE98,1
0xf8fdCac2C64Ba5e0459F67b9610bd3eda11F04ba,5894
0xf95ecba30184289D15926Eb61337839E973a97df,34978297
0xf972C7eDD78b945E9e089CA86Ca2f601bc061A53,1
0xf973554fbA6059F4aF0e362fcf48AB8497eC1d8f,1
0xF99AD4a6272CAea33AeEE2031B072100479FDFBD,1
0xF9be86FfF624AfeE87803fd9F871e53F50FF79a8,52113409
0xFb00Fab6af5a0aCD8718557D34B52828Ae128D34,2
0xfb5cAAe76af8D3CE730f3D62c6442744853d43Ef,1062840
0xFB8A7286FAbA378a15F321Cd82425B6B5E855B27,5271
0xFBa3CA5d207872eD1984eAe82e0D3c8074e971c1,3200000000
0xFbBE32689ED289EbCe46876F9946aA4F2d6b4f55,1
0xFc64410a03b205b995a9101f99a55026D8F1f1da,4631
0xFc748762F301229bCeA219B584Fdf8423D8060A1,881062329
0xfC96372d3e1D9313504F7fe47b3F63Bd8aA0273D,25539211412
0xfcf6a3d7eb8c62a5256a020e48f153c6D5Dd6909,96
0xfD67bbb8b3980801e28b8D9c49fd9d1eA487087B,1
0xfD96Fc073abC3357b52C0467F45f95c67c4d22fc,280837
0xfE5c7e0f6282Ef213F334a7C4c8EC0bFa8C2884e,508
0xFe84Ced1581a0943aBEa7d57ac47E2d01D132c98,1
0xFEEC05a103f3EE7C4C42EE1d799B39A5b4c62Dbf,1
0xFeFE31009B95c04E062Aa89C975Fb61B5Bd9e785,440194
0xff266f62a0152F39FCf123B7086012cEb292516A,2467
0xFf4A6b6F1016695551355737d4F1236141ec018D,365247
0xffb100C7Ec7463191F5C29598C2259334Ea77C94,100000000
0x0b8e605A7446801ae645e57de5AAbbc251cD1e3c,12428941985
0x3103c84c86a534a4f10C3823606F2a5b90923924,238700000
0x4d2010DFC88A89DD8479EEAb8e5f95B4cFfCDE45,1
0x4e864E0198739dAede35B3B1Fcb7aF8ce6DeBd79,1316488
0x533af56B4E0F3B278841748E48F61566E6C763D6,1
0x648457FC44EAAf5B1FeB75974c826F1ca44745b7,1
0x66B0115e839B954A6f6d8371DEe89dE90111C232,912018314
0x70C61c13CcEF8c8a7E74933DfB037aae0C2bEa31,131927399
0x72D876bC63f62ed7bb70Ad82238827a2168b5fd2,1
0x78320e6082f9E831DD3057272F553e143dFe5b9c,152679043
0x7Ccc734e367c8C3D85c8AF7886721433a30bD8e8,1495650000
0x7dA66C591BFC8d99291385b8221c69aB9b3e0f0E,2578437130
0xB84905a37A372d3FaB5106ef7fA6C39f8b5B8ADF,1
0xB9919D9B5609328F1Ab7B2A9202D4D4BBE3be202,1
0xC21a7Fe78A0Fb9DF4Da21F2Ce78c76BdAe63e611,17288843712
0xD2d038f866Ef6441e598E0f685f885693ef59917,1
0xD6278E5EeA2981B1D4Ad89f3d6C44670caD6E427,17508152
0xDE3E4d173f754704a763D39e1Dcf0a90c37ec7F0,1
0xe78483c03249C1D5bb9687f3A95597f0c6360b84,388947271
0xe846880530689a4f03dBd4B34F0CDbb405609de1,8859
0xefE45908DfBEef7A00ED2e92d3b88afD7a32c95C,18563567078
0xF024e42Bc0d60a79c152425123949EC11d932275,2530456925
0xF14Ee792bb979Aa08b5c65B1069A4209159d13fE,1200000000
0x02009370Ff755704E9acbD96042C1ab832D6067e,5409009787
0x02bfbb25bf8396910378bF3b3ce82C0CE6d5E61d,855747468
0x037C8e92AE5EB2140157af396de2c1566bf658B1,227159532
0x0F3A1E840F030617B7496194dC96Bf9BE1e54D59,17302329037
0x12627902E45c6424d51C770f41e1900563528B44,30289838
0x1d264de8264a506Ed0E88E5E092131915913Ed17,409008467
0x2303fD39E04cf4D6471dF5ee945bD0E2CFb6C7a2,482448035
0x237B45906A501102dFdd0cDccb1Fd3D7b869CF36,175978742
0x2612C1bc597799dc2A468D6537720B245f956A22,525000000
0x2865De63D4aBBFdaf401eD0472a605e0a8C9Fa6D,87981590
0x2894457502751d0F92ed1e740e2c8935F879E8AE,1000000000
0x297751960DAD09c6d38b73538C1cce45457d796d,363629319
0x29C6B4307d9E665d3243903E408e6007c4300c99,1000000000
0x33ee1FA9eD670001D1740419192142931e088e79,416969887
0x369D092150201b0DaB4ee942eb3F3972E4d73b67,225622381
0x36CB18A75943396b526e20fde7F70B6367c70d7D,63876155
0x3efcb1c1B64E2ddd3ff1CAB28aD4E5BA9CC90C1c,3000000000
0x428a10825e3529D95dF8C5b841694318Ca95446f,149412697
0x4d39c77881f254C6B56d9F4aD64914cf760C946a,2960156368
0x52d3aBa582A24eeB9c1210D83EC312487815f405,10000000000
0x569fa8c1E62feaB5b93a6252DDb8c0fD29423C50,2930002733
0x5D120E0929DBbf2315c97A4D93067E2dD9128cE4,1749941429
0x5ae019F7eE28612b058381f4Fea213Cc90ee88A4,90412880
0x5ff23E1940e22e6d1AaD8AF99984EC9821BAA423,15878812100
0x60F7a7802c9b7Dcc0b19eD670C2136041dfDc673,26789040
0x672cE9a5A136B5BE11215Ce36D256149cdf47914,185905316
0x67dfAF31f444FaC36d4B1979014A92e6152D2FFA,2710523533
0x6a3e09694bDF65dA8F6bF6bfaD147811100f4C40,17804761
0x6b11790463C99EE403FBDc8371F7c5bD633544f8,2532992418
0x72a97cF2501aaFDCbB62afb7Bd6E4C237fD705a2,2028174137
0x7379a8357E5791Fbd3B77c3Ba380F7FE850C13f0,4101314869
0x743025F4e7f64137137ca18567cd342b443a0aa5,339500329
0x74730D48B5aAD8F7d70Ba0b27c3f7d3aA353A64A,1359449933
0x74B654D9F99cC7cdB7861faD857A6c9b46CF868C,246992571
0x7D1589685F02502e628E60394D21AAF835EE25EE,2071307675
0x82fcd7cD3151b0ab9e4c00629f123D45AD17FA73,1979812066
0x85d365405dFCfEeCDBD88A7c63476Ff976943C89,373669141
0x8dB7147b554B739058E74C01042d2aEA44505E2F,1295985562
0x8e653fFf3466368A47879C2775F78070B30226ad,7248608884
0x8eB354f1CBb0AB7ef0D038883b4c1065e008453F,763041463
0x956a64CF19B231d887d6579711a2367aE6d0D30e,524542847
0x9CdF7Ca37Db491c34931E6084694A11Be758Ddd0,1673881600
0xA2d76c09b86Cf904f75672df51f859A876A88429,1589735194
0xAeB9A1fddC21b1624f5ed6AcC22D659fc0e381CA,1348453974
0xB27226CE5f123f91514ae3955e5cFEB7B9754981,849814657
0xB2d818649dB5D5fD462cEc1F063dd1B8B8b7E106,4456688857
0xB33CB651648A99F2FFFf076fd3f645fAC24d460F,1242540137
0xB3982fdc4bA9C5549F900f851D1564B80c054864,429920
0xBD6B982b02E03594323D5D26259A6739c3dd35e1,68695749
0xC4f842B2Ed481C73010fc1F531469FFB47EE09e9,292120928
0xC5e71bEc66D0E250A642bdE8aa3C47B1B605Dd53,4983395689
0xC88FC1f1136c3aC5FAC38b90f64c11Fe8E704962,311489538
0xC9F7a981fF817d70F691cDbdCB43a418b2dBa59B,323470871
0xDD11460317C683e4057E115eB14e1C9F7Ca41E12,2036316039
0xDd689D6bE86e1d4c5D8b53Fe79bDD2cA694615D9,2418627071
0xE0f61822B45bb03cdC581283287941517810D7bA,344775214
0xE37a010859a480f69C8aF3DC8dcf171DaEe80A01,705125145
0xE3D47BeCcb31D105C149B37A9486d945Cca1E469,885132136
0xEC5b22756D0191fBbB4AFffDd5ae2A660538D196,99871064
0xF2Fb34C4323F9bf4a5c04fE277f96588dDE5316f,33986969
0xFe202706E36F31aFBaf4b4543C2A8bBa4ddB2deE,4124494
0xa9b13316697dEb755cd86585dE872ea09894EF0f,25057428512
0xb2e5F0C8932A5eb5e33c18963346300Eb5496a9f,6616377963
0xb66889B1257381Bcc9ee00461E29930BD53A08bF,1994289232
0xb95A918186Fe3b016038f2Dd1d9Ce395710f30C0,36273652
0xbbD78233f019E3774bAA601B613ceA31bBddD4bf,1910223909
0xbfF54b44f72f9B722CD05e2e6E49202BA98FE244,567743044
0xc6DDfC6733a8874882FDE1D217d69BA522208B52,10000000000
0xc896E266368D3Eb26219C5cc74A4941339218d86,937132735
0xcfC46BF36f50bC2Be1Fac0c3Aa09Bbd32Ac727F7,1087624059
0xe495d8c21Bb0C4ab9a627627A4016DF40C6Daa74,2546321265
0xe58000ce4dd92a478959a24392d43D4c100C85Fd,1230495592
0xfD446abDE36c9dc02bB872303965484330EdA047,7258777003
0x8D06Ffb1500343975571cC0240152C413d803778,164941620
0xb1D47D39c3BB868E5E4Be068b7057D4CAaD0b31C,295066819
0x87A774178D49C919be273f1022de2ae106E2581e,1151920